age,income,score,experience,hours_per_week,target,gender_original,gender_Male,product_type_B,product_type_C
39.902570765765795,87097.89230629263,72.85169042010595,38.86414983372499,55.155682814771836,0,Female,False,False,False
23.07695672860781,112608.01334393164,32.99734705215764,25.12006907989455,54.90613169705705,1,Female,False,False,True
55.67052862444936,80742.22467139088,44.380366010349505,34.32003789838548,45.809022464280815,0,Female,False,False,True
44.67039082451386,63696.27381870904,52.29294736749979,6.00655611740341,27.951317388144172,0,Male,True,False,True
32.93702623331887,30084.110580388686,31.422672581128104,23.0424205754572,49.7957361282015,0,Female,False,False,True
66.24792306134462,106716.6132004651,61.197480261960486,10.17441816196496,39.939282224988666,0,Male,True,False,False
58.72063285064331,116704.77697864329,32.50665697710384,0.05543689057659134,35.981298271087724,1,Female,False,False,False
27.867686174268187,38612.8833413458,57.6237424646562,6.262233739797978,56.851050491084074,1,Male,True,False,False
23.108437722024135,102187.93879356165,45.43399037697341,18.966303049516267,56.06500103007992,1,Female,False,False,True
69.69941232199325,26583.227004671648,61.907523442997324,27.861209220590407,38.92704202124013,0,Male,True,True,False
35.1533374394223,24550.615891763406,60.880773266252305,5.343264161460641,28.974404390902503,1,Male,True,False,False
42.69153621198606,60995.07368851535,36.5385473346891,8.083599045415205,35.215809349133615,0,Female,False,False,True
65.78209377351502,26480.060218867686,60.13867185686032,35.23128355795854,23.009021895326203,0,Female,False,False,False
67.61315368177672,29042.399722273618,53.56949947520765,34.58644419557284,38.02453679290545,0,Female,False,True,False
63.33832505741637,57433.30119273003,68.31813823977049,2.955369365969651,23.963515073743537,0,Female,False,False,False
59.63031218944597,53741.804253883405,33.882150779220595,1.399104125464754,37.10084476526649,1,Female,False,False,True
40.16940043340841,103316.75562818111,57.09952858488243,38.18193081681344,43.81858580666152,0,Male,True,True,False
61.26405121914978,70505.08605448707,43.09905331011978,7.04181853254429,26.861882392765597,1,Male,True,False,True
32.993178046715364,40000.74800426907,50.676717668382736,33.91726770792534,39.75258481450959,0,Male,True,True,False
55.097072183997405,80982.00989930065,44.214770278137536,33.723579195590254,45.87308749647266,0,Female,False,False,True
42.81216823639557,46852.4510512291,36.09963307971387,21.950462408003,42.11176814603567,1,Female,False,False,True
53.36632165363348,41664.247281775686,38.60255691082351,33.03096400838042,26.015220038330934,1,Female,False,False,False
52.164834067306856,118655.95361277688,19.39745741316175,6.6064001030575135,38.0471284369459,1,Female,False,True,False
20.785021145234577,41516.92114311102,57.90492657881976,30.547393977060786,47.715825065232885,1,Female,False,False,True
37.173112907622674,24674.644304085825,66.9431732905659,17.90069199965977,57.24178786720336,0,Male,True,False,False
67.36042085529297,50879.22059728552,24.3560624319358,36.1444202234798,50.124461927911234,0,Male,True,False,False
57.093040741537074,86516.23370903626,61.6486256632154,14.46997174540307,20.784982392116447,1,Male,True,False,True
66.22530755019596,75209.69566052874,51.71938250930181,27.354772126301253,29.941529671561845,1,Male,True,True,False
35.25258290643039,76935.97963947657,38.96833901709038,1.319088686499773,48.94696232812262,1,Female,False,False,True
30.46449350922205,94892.05121674135,50.166268850057904,39.09253396721091,40.64880616046763,1,Male,True,False,True
43.78217452693238,80587.17235519354,58.889754860277684,7.678088972302935,41.85917558452053,0,Female,False,False,True
60.78089105722614,79841.75344432412,35.244074181324486,19.965885943128118,19.91213985750648,1,Female,False,False,False
49.04207826911567,69979.3987611022,56.65405422182108,19.780024284856815,45.85773185367721,0,Female,False,False,False
42.65011824647738,54441.99978588464,27.220121202172304,2.628679846395369,33.005631602126556,1,Female,False,True,False
65.93386054613012,77994.97877975432,48.99609697682,4.6599134989733635,30.717085599859725,1,Male,True,False,False
49.008848306014634,92857.37804256528,51.33208288726825,15.080886764639947,51.266606502704285,0,Female,False,False,True
32.95398180697243,82128.74017984215,55.78791683273714,9.97207288582667,55.63673664207502,0,Male,True,False,False
17.29500522680008,90881.01725415218,45.702872947075285,6.893423949044122,49.68928405938789,1,Male,True,True,False
30.57599159326422,52207.24118922103,14.779920570682114,13.088430722257655,32.10141850494293,1,Male,True,True,False
28.096486433036315,33420.92387290553,39.47593911779095,1.7502239892074027,32.98768853258448,0,Female,False,False,True
43.34062434467486,24098.67105693168,54.571120184282385,34.92692080224863,58.30436887852502,0,Female,False,True,False
47.152790383665696,38142.05398943335,48.934334675634844,10.910205298174837,54.06459285057075,0,Male,True,False,False
40.92410563829708,46765.56575703837,35.023709565657974,7.841357259352809,44.11925565492751,0,Female,False,False,False
23.876376440933633,41680.25529667725,57.0977394742993,17.822144664679737,37.12940184458645,1,Female,False,True,False
49.01400083990756,119955.19933134984,58.35459553642431,24.045019164200806,30.253704538207085,0,Female,False,False,False
37.29501888396232,82798.6997754482,72.1131387672349,32.252174021114975,38.72661332371088,0,Male,True,True,False
58.75016951563349,79184.74840821681,38.9948604630294,2.066227196845747,50.24305097997527,0,Female,False,True,False
53.46916004521788,43847.83753901212,34.002498266162725,17.952322857420647,41.67030797516265,0,Female,False,False,False
52.15127762243579,82546.63578855472,51.19559024749343,18.650904441304274,36.01198046695628,1,Female,False,False,True
20.964163351356095,41230.15323471939,61.94610806374252,23.8375981897165,47.8864651356203,0,Male,True,False,False
21.382783398508945,43831.76032955299,36.88367341119807,35.94468060299962,42.648779527125306,1,Male,True,False,True
34.116822600230876,112386.1090379457,14.226781947810595,31.030092521337025,34.53494040004264,0,Female,False,False,True
55.66916542794659,23650.086150422365,23.542459569939542,3.2787394983747844,50.84397173271235,0,Female,False,False,False
49.06735185320481,20056.147354217086,55.08505294146763,1.836535565137992,20.979982380892135,0,Male,True,False,False
30.51943106292327,113085.5421836539,39.13575025889517,4.946792576620409,46.638050517126956,1,Male,True,False,True
47.29727292668662,77252.18698458119,58.78099508912488,11.934350253560833,40.663684582655094,0,Female,False,True,False
68.6916369808664,49394.370627275755,49.37055729469329,34.850380724863996,59.14347845276776,0,Female,False,False,False
35.838116666623286,44102.287626864985,41.957347568331286,0.2042617717433913,43.88014328933452,0,Male,True,True,False
40.52710671983079,59017.95227875797,26.83955735421167,6.707767855374618,47.09193272348821,0,Female,False,True,False
60.859933431861855,61316.6959248176,31.475812512385033,19.047642356594732,26.74721414913735,0,Female,False,True,False
29.851623537896323,35115.155229698525,39.29854385629366,14.055408231499642,59.42646109539991,0,Female,False,False,False
39.86364128957967,31323.093797328456,47.30917109681011,23.961641166912333,46.86980085826728,0,Male,True,False,False
57.31563680795255,29704.8400706659,25.965862366271665,13.76307080471244,54.02837162227244,0,Male,True,False,True
45.82447468368216,61126.75644353367,59.18288977877792,0.6868698288539827,58.23471410616799,1,Female,False,False,True
51.57968551959359,42034.70099487574,42.58006322620947,15.263757791845302,51.021874056610855,1,Male,True,False,False
28.717162207606805,29131.27085571261,17.022103746590126,37.00877899774014,53.97963489189223,1,Male,True,True,False
30.99072799568395,55146.97831947182,40.56502223509857,35.87915628917179,51.20497663899861,0,Female,False,True,False
27.588512260853836,88933.22133807876,43.75271845354388,10.026051731343454,49.91290331485251,1,Male,True,False,True
23.44428425138308,41967.708707001846,52.604290136229274,4.1570416200753115,20.826392567308407,0,Male,True,False,False
42.826484702767004,90016.08873925892,49.85166272688805,34.20889402924638,54.82642434496709,1,Male,True,False,False
59.81386937531717,29285.333835326557,35.82937315757856,37.25716868138643,29.14091970391244,0,Female,False,True,False
68.51421715655475,44925.314323231934,38.6890807196288,17.01647537595039,25.736401435492816,1,Female,False,False,False
68.76615706722514,49341.41973357031,48.68110565506833,34.75389870712422,58.96766438971272,0,Female,False,False,False
22.63410643725342,103469.2644698058,44.723156539989425,19.65733142113144,55.89884011113462,1,Female,False,False,True
32.02165726365561,27591.65321132858,37.514648351827276,19.261920238051513,43.0665418944358,1,Male,True,True,False
56.59498732373702,53427.89366794941,62.66171653032654,15.34213506547412,40.181348845689804,1,Female,False,False,False
49.02870058453105,79167.85714235692,29.703349242403636,36.16090973627816,40.27181968541275,1,Male,True,False,True
19.33355136889933,110093.40459600058,40.09096427372775,27.23759162616621,41.62834997714832,1,Male,True,False,True
57.99762294114399,100799.14768419764,32.9092733452688,14.566665137060316,37.927007710282595,1,Male,True,True,False
49.901572173008496,89087.0269074037,83.83002693787407,2.8963521410692685,30.99110141454608,0,Male,True,True,False
61.133055676087075,79100.30111813867,85.87642801460821,32.02160730413069,27.56950302304802,1,Male,True,False,False
54.14345478758153,56938.676860086685,88.01197368661113,36.22477499376679,37.56235399431192,0,Female,False,False,False
44.40642543418521,40307.12556011336,61.997853176568825,10.039814880183673,35.89643257877791,1,Male,True,False,False
19.199785528942517,80635.2057799455,34.14599489664559,22.93897614080329,36.527645173070795,1,Male,True,True,False
64.23132597690568,94664.10337843928,51.194433225999525,11.79419739717258,32.15100424003512,0,Female,False,True,False
50.25877990826576,58025.545055639486,65.73571847681964,7.9470183094045845,29.16747133731428,1,Male,True,False,True
69.01726445105015,28075.808401339353,38.12507040533618,22.135384636632327,29.019713387995775,1,Female,False,False,True
46.06603394024221,98438.53857259027,63.44592784308517,38.78927256122795,57.86837538829134,1,Female,False,False,False
69.00330358168533,21566.39811666345,65.54831231650444,12.693440796864413,54.54332412439141,0,Female,False,False,False
43.00983216188063,68473.24704105603,42.88399915809164,2.1547371394310133,27.85622369091773,1,Female,False,False,False
20.069551510047027,47540.2214175514,21.20274555741569,6.111161751518983,56.84493055607545,1,Female,False,False,True
53.949282767497685,25030.96443670349,60.11866346400115,34.673164437512725,53.14693073734493,1,Male,True,True,False
39.673834110802495,56664.587254619524,57.308922880332545,5.067822087259267,34.03523749418929,1,Male,True,False,True
51.937139476372636,109115.37895772824,64.88815351056112,0.0551143180650083,54.19540944183293,1,Male,True,True,False
58.831052612766776,81122.3905417602,33.63971561130521,34.75095418891148,56.59023784245949,0,Female,False,False,False
19.219475313081936,65116.06690620476,44.429955298754706,30.619558573160074,32.16244737243721,1,Male,True,False,True
23.42765815912291,102723.8542145596,45.03060196072833,18.53023000801433,56.05977831325657,1,Female,False,False,True
56.68016456994812,53421.56290531831,62.529057855801256,15.127008011537265,40.22960380705607,1,Female,False,False,False
49.764480864640504,65774.5635917437,42.34962835377172,21.937669447226178,50.869658829339365,1,Male,True,False,True
60.53357489284517,83115.97014666942,56.864264911723225,24.748319029009565,22.87571463128042,0,Female,False,False,False
59.32216446189364,117549.00246351046,32.96077719857329,0.14484683805542753,35.73982771395942,1,Female,False,False,False
34.00973438989868,56670.54265376566,67.85827222740205,33.10188055529692,38.82509685176354,1,Male,True,False,True
45.15331412125541,100535.69065303984,29.120028851047834,0.27848589872571,25.316994258541875,0,Female,False,True,False
66.81474072440999,76067.40804081301,49.90428938570863,1.6569686931491732,32.754882297396776,0,Male,True,False,True
34.30881278400017,103614.32200339966,39.34056398582889,16.987108221418907,25.732771966660692,0,Female,False,False,True
55.82464467696724,86119.25383614433,62.261299762928545,4.171360026463801,58.61471834292691,1,Male,True,False,True
17.87863111471813,112424.65074543636,56.39019165890019,12.684128568676535,40.35952420956864,0,Male,True,True,False
29.989987551204553,34367.21026152232,39.79569795066705,13.812451925040309,58.71434493231175,0,Female,False,False,False
55.028516489128876,65835.3462050674,38.34228515531986,5.911170262481851,25.595961420292067,1,Male,True,False,False
21.773808947397406,71412.30060456714,40.73719472389598,5.468148649561252,56.0126424112603,1,Female,False,False,False
50.07378837315136,42813.59292422501,62.802729807890636,38.05037256078036,57.77039255395657,1,Female,False,False,True
26.27307415092246,72045.8184049138,44.91361668612484,19.86288638525634,42.03682594649826,1,Female,False,True,False
65.80739077279212,25084.54450289269,63.92877055880996,31.82818142093483,43.10871451535737,0,Male,True,True,False
50.07168854392975,34346.14784427039,49.87015078714779,28.186360763927965,28.947147125152576,0,Male,True,True,False
64.90776948747421,115522.07760616006,76.51178111374344,33.68640803610146,59.17253283221728,0,Male,True,False,True
48.43068245651024,20179.684759791933,55.47512906463477,2.1143296993486076,21.038238831545605,0,Male,True,False,False
61.83146071450801,23284.816801516983,35.92396439881601,24.81611160780657,56.935035899035576,1,Female,False,False,False
65.05965750871074,44910.723452828184,64.75678236053432,10.681755186851134,33.087565489089464,1,Male,True,False,False
20.163990507708704,31155.941073248123,44.29114694502731,11.020557658263058,20.087853675006325,0,Male,True,False,False
55.09137049006763,98728.4686821623,43.8398757993763,27.51802682227461,52.89871314619522,0,Female,False,False,False
43.79975616018166,81170.06164675562,59.07597273658613,7.671332637065518,42.25160372099793,0,Female,False,False,True
65.97167365246905,24110.479112092584,28.358600750643156,3.146384095575491,50.71660315924097,1,Female,False,True,False
43.53443734494983,87445.05862581453,64.9969243072206,23.3720502320943,45.03570026852781,0,Male,True,False,True
41.99155481149342,25850.079004751446,36.175517153853434,1.1115068215662218,47.00328997003906,1,Female,False,True,False
42.76243400513232,23447.56177646873,54.97894496009321,34.68801813434544,57.670151744100735,0,Female,False,True,False
49.16995385304121,70251.87575854955,74.06196278051574,18.888146894019332,31.293191493587635,1,Female,False,False,False
25.851603429009533,29918.45278041223,44.88026959673339,31.02661270685217,38.16513263011292,0,Female,False,True,False
60.860899484665275,64809.88475284376,-2.299752327054413,10.068923430574266,56.20677303265674,1,Male,True,False,False
59.19848755946159,27189.77445469265,21.76970594664541,27.677331951274283,33.7771592954622,0,Male,True,True,False
49.19860937420869,72030.73893784406,74.03084606739363,18.737271104281227,31.171862832230754,1,Female,False,False,False
67.631704766168,91305.07686208331,41.86195596919755,1.0857355186916298,23.130680518732113,0,Male,True,False,False
39.85178640016413,110826.18777417333,62.81818766469026,4.744304414796203,51.67571142110655,0,Male,True,True,False
64.51795091286984,86543.58536836137,61.114534043460075,27.927700614351217,53.96125781592465,0,Male,True,False,False
33.2900612666341,39068.442963734,52.1600856221408,6.95414250903906,48.923320025030826,1,Male,True,False,True
49.576910459518324,118700.04541665249,79.92109896748322,20.01321805986342,40.71176505681151,1,Female,False,False,True
48.98963266191905,80596.84654109745,29.349632889579986,35.785895915234484,40.09127201909845,1,Male,True,False,True
28.116396937328023,32621.95006708596,39.047796390581844,2.239204092006395,33.17415002666544,0,Female,False,False,True
62.971345501504054,75124.44628314485,55.81015610675607,32.10945189315743,20.043724803098915,0,Female,False,False,True
62.18927540729195,29423.6773402012,52.24698291611487,38.022131026068166,24.17585679601547,0,Male,True,False,False
52.26187525491137,117680.312921607,19.454567229953927,7.361118151342431,38.057519856122006,1,Female,False,True,False
49.48441698333639,108929.3662777716,53.23283849212304,24.934566344224745,35.88524177968492,0,Female,False,False,True
37.421275495719655,112504.00194140575,61.75923433888179,9.04945633067932,33.087504958243734,0,Male,True,False,True
51.14926109314612,39299.92467982077,59.059901912868995,29.11449707890611,43.94190854423725,1,Male,True,False,False
35.01885473680909,24672.709755216525,61.06488508050814,5.180744696073989,29.124413845824,1,Male,True,False,False
65.01329700979342,62343.67352775519,63.02041326397724,33.993444912526265,36.0432939750206,0,Female,False,False,False
34.66354991731842,34953.42682469203,34.12738491153966,38.24997915928102,48.021963234926915,0,Female,False,True,False
45.70304062704832,103243.05770180846,48.097762610549765,15.813110081622076,39.921219698497474,1,Male,True,False,False
54.07485981471725,71002.66154963672,56.09625603642037,0.294584600730589,29.978717299089286,1,Male,True,False,True
45.90010973370793,74773.71368764905,65.11892312095586,37.83166890290659,38.844408364350556,1,Male,True,True,False
48.71651574658092,20592.461351027137,54.89008435663707,2.0297979362717773,20.98576705414988,0,Male,True,False,False
57.219975599299744,63761.085933636634,48.67554998041718,5.052476970401824,41.134681144472246,0,Female,False,False,False
58.09999966379158,55743.4854479126,52.20436559505624,29.82596506242196,31.883117836175188,0,Female,False,True,False
40.7161327444309,82135.68503682464,64.19107375119107,8.141545254678855,54.279512881945415,1,Female,False,False,True
64.84582450519602,30957.140477665947,33.77726620589663,10.855838654235875,25.809322589068294,1,Female,False,False,True
44.675947394513315,46474.04056139624,41.63300737260007,13.078387068599016,33.01158612450888,0,Male,True,False,False
57.14465573075405,32306.365949425894,28.181899057760628,21.91263662514852,37.47537000979878,0,Female,False,False,False
49.07049851069243,70676.19119779718,73.69762996450063,18.59278903083062,31.003884868330584,1,Female,False,False,False
60.96337053280649,31892.18839851582,45.60660266627695,1.128440944726627,56.16272609610791,1,Male,True,True,False
33.72000605026279,34680.62894124336,34.0111025033432,38.04047703764666,47.58398152300635,0,Female,False,True,False
32.945777775710724,40366.07543042666,50.93509952613414,33.809697828608854,39.879084627471116,0,Male,True,True,False
44.94681461259816,70395.10666253127,46.18243742733993,33.25287891231754,21.934033653715414,0,Male,True,True,False
53.86282395890174,105042.15386074879,63.184263435981855,16.898413745706996,23.17713529147713,1,Female,False,False,False
44.294582513976586,63866.24948525705,52.5364365189055,5.7972918416390815,28.003114731374776,0,Male,True,False,True
31.00339144746477,107448.71932808403,63.80414764335617,26.65243544716069,22.020770415197884,1,Male,True,False,False
54.76893882308338,98830.34837132256,43.760474078801664,26.742722107580757,53.052508667603476,0,Female,False,False,False
46.04538536961709,53828.42777909063,64.6593732015565,36.06487511912172,32.10871180330202,0,Female,False,False,True
53.67595398595175,56200.49301457252,88.4774658585184,35.78394113738063,37.766041417630106,0,Female,False,False,False
29.988242108143275,31078.242021754104,46.72775585847494,33.928647959385444,24.27551571771154,0,Female,False,False,False
17.757620277107712,23832.224637233034,48.28433655524564,34.11517860290568,43.860935407567524,1,Male,True,True,False
51.52420813423821,26513.689120506493,56.983498221518275,2.272722577581107,54.76769133904893,1,Male,True,True,False
68.97458304230311,21449.439711513853,65.28168264923873,13.241866328305152,54.735000689063064,0,Female,False,False,False
54.09983823050683,109010.56202958843,33.327169154954326,29.12889518288504,22.467224798217284,0,Male,True,True,False
68.76399989482177,111441.31064055917,57.941183657588766,10.111742599338243,42.17690514787337,0,Male,True,False,False
51.18297460631594,50231.03580157048,26.443046193052552,33.89343485075642,43.09331237596429,1,Female,False,False,True
65.67207890980063,106550.26443583566,61.27401991189655,10.029682008418655,39.31337548264682,0,Male,True,False,False
58.615651166719616,110725.41185461689,44.8351350253857,22.535786557130525,58.27683161937844,1,Female,False,False,False
62.00401631544214,103192.08310797926,49.08354552153885,10.1072852568801,41.08135409865681,1,Male,True,False,True
38.20974983165072,80944.93027494107,85.29290734688483,24.63026118926931,21.100101430497926,0,Female,False,False,False
57.343267972882245,86643.18401714735,61.87131316333559,14.272552336619952,21.207916594897743,1,Male,True,False,True
52.77361167219681,78600.60267393324,69.84694089921209,3.9283798791553846,58.89013618410798,0,Female,False,True,False
51.732351497167876,42880.60613627419,60.86887143283705,36.086415624913656,42.8894639215623,0,Female,False,False,True
53.58201101077544,90595.67586759955,73.38944328301592,23.061162353813533,23.185206361113526,0,Female,False,True,False
36.08397397909957,105852.49317562827,43.01687429425222,33.116073224601976,52.082098970792174,0,Male,True,True,False
37.91330632316545,25041.403871544822,67.6740101717701,17.936737482471877,57.09400638824245,0,Male,True,False,False
43.378241353567745,87721.3477693959,65.00353429705048,22.44237842177983,45.11579840554816,0,Male,True,False,True
24.332556052707,93212.54078544886,23.051122366702668,6.233885393505071,46.79782763387696,0,Male,True,False,True
55.533127400709695,74247.63697318343,45.989863408631585,0.8849982921789866,27.018973462049544,0,Male,True,False,False
28.832227870398583,38118.902310171485,36.316584805699634,9.197448876384403,56.331562652928945,0,Male,True,False,True
21.94284133409677,98534.85103302235,53.9431123548504,1.1899150344819016,28.782657776576393,0,Male,True,False,True
28.946962941468982,36703.01978881896,47.45309220631004,32.17534420769077,30.14601694106832,1,Male,True,False,True
41.18692896863303,85193.62407789,54.059593521105505,34.72271224770907,57.509995909011806,0,Female,False,False,True
43.0451326442118,54534.925622877505,27.36477874891456,3.3676323365091525,33.351852776324016,1,Female,False,True,False
60.6998727045328,91921.84856250125,40.14489446568382,5.592368622270376,28.331705424583294,1,Female,False,False,False
32.336626954554674,80469.46331630624,50.73357984273526,4.1845741982651194,39.7533305125365,0,Male,True,False,True
36.9282970286057,48666.13332269209,24.48050732170026,18.91701443007538,32.45333911740705,0,Female,False,False,True
63.15169742362119,62686.85808005854,62.01285979277438,36.97971442423022,53.93866012500036,0,Female,False,False,True
41.237672518869175,91909.34744324106,69.8440409095956,5.160038645900124,19.862377298342828,1,Male,True,False,False
24.516197001927484,78400.65835458545,64.3387852955442,33.98947284651173,29.560554373551074,0,Male,True,True,False
68.21230038265838,28870.453797497714,54.093150346760815,34.79236749005649,37.74006811045614,0,Female,False,True,False
35.867108093278375,108358.81253929427,34.80567240143123,6.137733996428863,37.90003127344166,1,Female,False,False,True
19.29476461010865,25730.354531337485,57.78957950827099,15.797403267009196,27.630779168042466,0,Male,True,False,False
53.08742975913803,90384.5157614742,72.2844191920429,22.874663258888898,22.79806902504369,0,Female,False,True,False
66.47384035552274,105210.84044686571,60.56521165408938,10.259690340646946,40.30406455058977,0,Male,True,False,False
63.77596750610775,31575.270109076766,34.18588949255686,10.45554786769009,25.582887390384688,1,Female,False,False,True
39.91557739024329,99641.42294813172,50.86856054450279,3.023615339385472,28.254093814184984,0,Female,False,False,True
22.63358584016331,99382.96871248515,53.99492114531455,1.4262910648476288,28.65885951724669,0,Male,True,False,True
20.309015868613635,84832.62764319348,41.030911136277545,23.943236444835982,20.78529976641502,1,Female,False,True,False
19.704359972350083,111950.62363713494,57.30030780699653,31.969646702493595,35.01571307857481,1,Male,True,False,False
43.171764404077024,54116.42512830334,55.22313074809732,13.191694871390197,41.583499379444405,0,Female,False,True,False
25.886897329597208,25223.12436514617,69.23196115714853,36.19163897136408,19.88008147632637,0,Female,False,False,True
66.87876025709875,113920.53430220878,47.75035641344417,18.903950786531,23.020078658825685,0,Female,False,False,False
28.29950031836457,112698.04396620608,54.44423849285993,31.551589674263298,39.71775260403542,1,Female,False,True,False
64.60510204527587,72439.27479594378,57.641370278794,0.8355822827760695,51.82651940728188,1,Female,False,False,False
32.86752975200515,30618.934680400056,31.199678730216906,23.003773664778564,49.89667927814541,0,Female,False,False,True
67.86971756337823,107696.08117031932,49.17621657765885,4.787652301303566,39.00817571180349,0,Male,True,False,False
66.38904802385615,25247.494447538593,64.22990489775937,20.934474679041028,57.40710234625471,0,Female,False,True,False
45.73499252555965,61554.78074223332,58.989193343946226,0.9765341911949996,57.97437922864755,1,Female,False,False,True
20.03220880067733,79649.61110789851,47.415598797587336,26.9994735290596,20.182720700889956,1,Female,False,False,False
35.78896349039586,103277.55255408953,46.77014267844873,37.25517260953211,51.49542731257265,1,Male,True,True,False
60.963286732535,78140.78310513152,34.83467194514488,20.288211551770907,20.12395018523558,1,Female,False,False,False
69.07485370654294,111940.83621105013,58.146137019218635,10.284901006714685,42.20605228370427,0,Male,True,False,False
41.45760826142782,92994.89935683203,70.2730745616322,4.9281440400402445,19.865206458210515,1,Male,True,False,False
22.51326197031,85669.07159887104,43.24279494620704,29.028950419224294,55.86855582211991,1,Male,True,True,False
57.00330279351041,54131.06207295804,63.16749004720002,14.599580897892912,39.95176150782418,1,Female,False,False,False
35.535974318970766,58371.31015381117,15.45687951026852,33.44290086037055,57.152931166121796,1,Male,True,False,False
52.97894561801484,106490.857559473,68.32649512203008,2.873196663797113,36.25733605144091,1,Female,False,False,False
56.163049857551385,100859.41360356494,44.04389503341521,3.9590641876209354,26.234338684302394,0,Female,False,True,False
25.73977268113122,113773.23917115187,47.18534794218231,31.147685567315605,34.107626971892536,1,Male,True,False,True
38.1226127455112,113890.05413019044,58.23754682242254,9.98934114502175,34.89083285086227,1,Female,False,True,False
22.906207531910155,104145.56787999926,44.47663859412559,19.116931254707755,55.62369411731349,1,Female,False,False,True
60.96745189259199,63989.15776257674,-2.628955840908091,10.091019880599195,55.91482956922012,1,Male,True,False,False
40.36872321811436,47271.79603307008,35.43287446929259,8.348631965262184,44.08044582299243,0,Female,False,False,False
32.01385067914054,50137.17831320059,59.50749670128339,1.2652116158535844,36.788991758575975,1,Female,False,True,False
45.060548755217496,58890.221513795965,41.45412291803461,29.109812399231163,39.509400800175406,0,Female,False,False,True
65.19244265566864,46196.535443179535,65.05517684728105,10.982869719352184,33.08544683221971,1,Male,True,False,False
21.754663269410766,84991.92626234438,43.38198505452825,29.321075493115355,55.77788290109598,1,Male,True,True,False
62.291098191644345,23217.096994224477,36.10250440632232,25.107673517009495,57.22284414678837,1,Female,False,False,False
23.024875153631562,21111.238062747372,34.0933354300893,0.14603518875573773,20.81325729990146,1,Male,True,False,False
36.64915548597454,108733.61456339873,35.21507808596042,5.623746177446276,37.815624031695826,1,Female,False,False,True
63.372258417390555,63252.63584578226,61.422701867236576,37.24292003571707,53.878132691682886,0,Female,False,False,True
66.42441356383182,106137.59446174967,61.061750464514354,10.275830170692865,39.79886261257971,0,Male,True,False,False
48.701429475965604,119405.23706809171,58.24951947395174,23.6886257482471,29.62617632400079,0,Female,False,False,False
55.24771071116411,66193.97379650986,38.881683696007805,5.565577555393812,25.84783376601699,1,Male,True,False,False
48.99772435011841,96278.90828687351,39.767355810705205,5.387762468925743,42.846583968100354,0,Female,False,True,False
42.7945795106016,32519.230730364736,64.06378767048888,29.870847377842292,36.96523307288047,1,Male,True,True,False
36.406898510340376,105908.39774955045,42.75361157364917,32.99007211533861,52.02020507052873,0,Male,True,True,False
32.70341625284257,29828.044476960382,31.001605658866485,23.266765302846903,50.27059634290964,0,Female,False,False,True
18.900999608590638,110884.22046953934,40.20038602071419,26.86308833886726,42.13192030032101,1,Male,True,False,True
19.97356461662287,78606.69921349973,46.711366967863576,27.338556255157563,19.9649443408773,1,Female,False,False,False
34.49328997943367,56291.243784783226,68.08784303428693,33.55979461881505,38.76302877657985,1,Male,True,False,True
28.42928610407546,42090.3248937792,88.75059023564283,14.995155504673747,47.86868971466152,1,Male,True,False,True
59.08064235227892,61772.523606906936,55.94572046361772,26.105239540655223,48.77402762842283,0,Female,False,True,False
39.78946957984837,81429.6502712245,50.568992989511344,22.901136930862293,42.02662352402369,0,Female,False,True,False
49.879846985530726,27201.267404633734,24.993996593628747,38.84658117076105,48.15487421468055,0,Male,True,False,False
62.43182970206588,29081.50984481918,52.14636168831479,37.94393877246447,24.08190946570447,0,Male,True,False,False
43.47086379435878,31266.900267175897,63.465043503576524,24.106217571728184,27.27629742006584,1,Male,True,False,True
53.933361235511555,101888.35675503305,52.79182431183302,37.652440791712735,23.031637426202508,1,Male,True,True,False
51.47178943334513,114946.40458144282,69.38818032287959,24.55318869968327,42.71325163416302,0,Female,False,False,True
22.689645566841744,20265.66315304437,33.88968029411563,0.32734427092759116,21.213879256814266,1,Male,True,False,False
18.14893929444198,31397.57167038224,43.118619092818754,1.7983291769523904,56.19210963938783,1,Female,False,False,False
46.66558422391685,60243.39092278857,68.35780389937389,23.04933423241506,39.960508844681875,1,Female,False,False,False
26.12038185363252,42150.88399485233,57.0911772143724,11.973479510457288,38.988653720172756,1,Female,False,False,True
18.21246961863479,102594.09297411054,65.65605274351617,13.966917196354771,42.015139877431004,1,Female,False,True,False
68.03456311481217,39962.91933518247,74.31352918936474,26.74590955276699,59.03937627576949,0,Female,False,False,False
61.38790977927825,78279.57277101684,86.05419102913677,31.863043873741056,27.916919997544397,1,Male,True,False,False
46.72790480036456,108760.70132568601,30.555420986440655,28.704171773293098,43.737878392545845,0,Female,False,False,True
21.608480096017765,100705.2993205621,53.8605336633875,0.9940014428710632,28.909732208382177,0,Male,True,False,True
48.71599159962042,113579.05603302739,31.74153750175236,12.325691224005924,43.808847879734,0,Male,True,True,False
